title,company,dday,views,badges,img_url
2024 경기도 포용적 기후정책 아이디어 공모전,경기도,마감,"1,190","['기획/아이디어', '브랜드/네이밍']",https://cf-tabs-image.campuspick.com/activity/1711092728122376_thumb.jpg
온라인 마권발매 모바일 앱 명칭 공모전,한국마사회,마감,"3,830",['브랜드/네이밍'],https://cf-tabs-image.campuspick.com/activity/1710983894115437_thumb.jpg
2024 여성가족부 공공데이터 융복합 아이디어 및 분석 활용 공모전,여성가족부,마감,"3,752","['기획/아이디어', '브랜드/네이밍']",https://cf-tabs-image.campuspick.com/activity/1710740161341407_thumb.jpg
제1회 ASUS ROG X GeForce 노트북 AI 이미지 공모전,ASUS KOREA,마감,"18,696","['기획/아이디어', '브랜드/네이밍', '광고/마케팅', '사진/영상/UCC', '디자인']",https://cf-tabs-image.campuspick.com/activity/1710308828522368_thumb.jpg
제20회 가구리빙디자인공모전,"대한가구산업협동조합연합회, 월간가구가이드",마감,"4,854","['기획/아이디어', '브랜드/네이밍', '디자인']",https://cf-tabs-image.campuspick.com/activity/1708677188109239_thumb.jpg
직업계고등학교 & 협약형 특성화고등학교 네이밍 공모전,"교육부, 한국장학재단",마감,"5,497","['기획/아이디어', '브랜드/네이밍']",https://cf-tabs-image.campuspick.com/activity/1708674025690259_thumb.jpg
제 45회 제일기획 아이디어 페스티벌,제일기획,마감,"13,083","['기획/아이디어', '브랜드/네이밍', '광고/마케팅']",https://cf-tabs-image.campuspick.com/activity/1708677830767400_thumb.jpg
무신사 넥스트 패션 스콜라십(MNFS) 5기 모집,주식회사 무신사,마감,"9,831","['기획/아이디어', '브랜드/네이밍', '디자인']",https://cf-tabs-image.campuspick.com/activity/1708483342137688_thumb.jpg
생성형 AI 활용 캐릭터 디자인 공모전,엑스포디자인그룹,마감,"8,629","['브랜드/네이밍', '디자인', 'IT/소프트웨어/게임']",https://cf-tabs-image.campuspick.com/activity/1708482778303283_thumb.jpg
2024 국가유산 방문 캠페인 사진ㆍ슬로건 공모전,한국문화재재단,마감,"5,528","['브랜드/네이밍', '광고/마케팅', '사진/영상/UCC', '기타']",https://cf-tabs-image.campuspick.com/activity/1708305230267984_thumb.jpg
2024 부산국제디자인어워드,"부산광역시, 부산광역시교육청, (재)부산디자인진흥원",마감,"8,792","['기획/아이디어', '브랜드/네이밍', '광고/마케팅', '사진/영상/UCC', '디자인', '예체능']",https://cf-tabs-image.campuspick.com/activity/1708067580996978_thumb.jpg
2024 KF 국민공공외교 프로젝트 공모 (~2.22 18:00 KST),한국국제교류재단,마감,"2,953","['기획/아이디어', '브랜드/네이밍', '기타']",https://cf-tabs-image.campuspick.com/activity/1708067264881110_thumb.jpg
2024 함께하는 선거문화를 위한 캘리그라피 공모전,대전광역시선거관리위원회·한국글씨에술멘토링협회,마감,"2,494","['브랜드/네이밍', '디자인']",https://cf-tabs-image.campuspick.com/activity/1708066812473497_thumb.jpg
2024영주 한국선비문화축제 선비&아트 공예품 공모전,영주시,마감,"2,098","['브랜드/네이밍', '디자인', '예체능']",https://cf-tabs-image.campuspick.com/activity/1708064949005698_thumb.jpg
2024년 제3회 충청남도 드론 영상 및 사진 공모전 (~10.31),충청남도청,마감,"3,291","['브랜드/네이밍', '사진/영상/UCC', '예체능', '기타']",https://cf-tabs-image.campuspick.com/activity/1708064542257999_thumb.jpg
제2회 오뚜기 일러스트레이션 공모전,오뚜기,마감,"12,310","['기획/아이디어', '브랜드/네이밍', '디자인']",https://cf-tabs-image.campuspick.com/activity/1708064325313273_thumb.jpg
2024 대한민국 육군창업경진대회,육군본부,마감,"6,041","['기획/아이디어', '브랜드/네이밍']",https://cf-tabs-image.campuspick.com/activity/170719886662691_thumb.jpg
스마트국토엑스포 새 명칭 공모전,국토교통부,마감,"4,304","['기획/아이디어', '브랜드/네이밍']",https://cf-tabs-image.campuspick.com/activity/170685845731365_thumb.jpg
한국건설교통신기술협회 제5회 건설교통신기술 슬로건 공모전,한국건설교통신기술협회,마감,"5,216",['브랜드/네이밍'],https://cf-tabs-image.campuspick.com/activity/1706688108161658_thumb.jpg
